date,fishoil_price_peru,fish_price_global,rapeseedoil_price_global,fishmeal_price_peru,peanutoil_price_global,soybeanoil_price_global,sunfloweroil_price_global,temperature_peru,precipitation_peru,fish_production_peru,fish_human_consumption_peru,fish_industrial_consumption_peru,gdp,fishmeal_price_hamburg,fishoil_export_peru,fishoil_fob_peru,fishoil_utilization_indicators,fishing_hours_peru
,peru fish oil price (US$ per ton),global fish price usdpmt,rapeseed oil usdptm,fishmeal peru usdptm,peanut oil usdptm,soybean oil usdptm,sunflower oil usdptm,celcius,celcius,Fishing production continental fishing peru in 1000 metric ton,Human consumption fish peru in 1000 metric ton,Industrial consumption anchovy peru in 1000 metric ton,"Some kind of index, unsure.",Fishmeal price per ton in Hamburg,Export of fish oil in peru in 1000 metric ton,Free on board (FOB meaning all costs included to get it on the ship ready to leave) export value of fish oil in Peru in million usd,Indirect indicators of the utilization rate of the installed capacity of the manufacturing sector,manually extracted from global fishing watch map
2022-06-01,,,"2000,53","1608,06","2146,19","1751,76","1884,59",,,,,,,"1741,36",,,,
2022-05-01,,,"2218,45","1634,21","2146,29","1962,88","2079,30",,,"5,20","30,49","1069,43","176,83","1763,18",,,"60,67","893554,00"
2022-04-01,,,"2266,17","1643,39","2145,25","1947,51","2275,76",,,"5,00","37,15","26,11","54,75","1740,48",,,"1,51","919581,00"
2022-03-01,,,"2162,30","1514,62","2153,15","1956,88","2361,13",,,"4,90","34,57","37,02","56,75","1694,78",,,"2,09","1048627,00"
2022-02-01,,,"1744,20","1445,25","2473,10","1595,74","1499,12",,,"4,80","32,46","41,52","70,25","1660,00",,,"2,30","1066143,00"
2022-01-01,,,"1865,36","1428,56","2489,88","1469,56","1411,73",,,"4,90","35,13","111,13","93,87","1647,14",,,"6,73","1323115,00"
2021-12-01,"2907,30",,"1742,50","1422,52","2154,06","1411,21","1361,83","20,56","157,86","5,80","33,97","1082,07","194,30","1630,87","5,75","16,71","63,54","1441570,00"
2021-11-01,"3074,30","6,56","1825,34","1439,66","2150,21","1442,96","1415,62","20,42","137,36","5,80","32,41","917,78","168,51","1600,91","6,69","20,55","51,51","1406610,00"
2021-10-01,"2641,10","6,69","1795,17","1461,66","2133,67","1483,52","1420,53","20,01","114,61","5,80","32,12","1,26","49,26","1600,00","9,30","24,56","0,06","1338021,00"
2021-09-01,"2761,90","6,17","1629,14","1483,27","2109,02","1398,75","1309,52","20,05","64,80","5,60","27,83","0,12","37,47","1600,00","13,46","37,17","0,01","1431832,00"
2021-08-01,"2237,20","6,62","1519,19","1504,12","2102,29","1433,94","1355,69","19,44","53,05","5,30","27,05","2,53","42,79","1602,73","30,12","67,39","0,14","1383891,00"
2021-07-01,"2393,20","7,15","1410,08","1504,13","2092,19","1468,34","1282,01","19,02","43,72","5,20","28,35","197,47","66,00","1618,18","34,76","83,19","11,83","1342433,00"
2021-06-01,"2555,30","7,08","1527,59","1502,27","2078,83","1518,16","1375,09","18,29","86,45","5,60","27,11","720,03","132,85","1620,00","9,29","23,74","43,38","1248376,00"
2021-05-01,"2270,70","8,04","1560,25","1514,47","2072,04","1568,65","1680,32","19,31","119,99","5,20","30,30","1324,19","212,10","1601,91","14,52","32,97","79,03","1193252,00"
2021-04-01,"2244,10","7,56","1275,82","1487,25","2020,64","1400,75","1667,82","20,12","146,73","4,80","30,83","304,89","87,54","1515,46","17,06","38,27","17,33","1178488,00"
2021-03-01,"2139,60","7,32","1321,88","1476,34","2006,04","1284,81","1708,44","20,13","208,26","4,20","35,85","68,08","75,76","1514,35","26,66","57,03","3,88","1201942,00"
2021-02-01,"2094,30","6,04","1272,13","1479,18","1993,21","1123,50","1444,89","19,75","175,74","3,80","37,14","35,53","89,01","1495,00","50,35","105,46","1,92","1216640,00"
2021-01-01,"2876,40","5,74","1138,24","1497,16","1988,94","1101,47","1353,21","20,33","189,14","3,20","38,50","516,96","134,61","1480,95","8,93","25,70","32,77","1114115,00"
2020-12-01,"2749,40","5,55","1097,63","1497,69","1977,17","1026,20","1240,71","20,34","159,70","3,08","37,12","1226,44","222,32","1490,00","8,29","22,78","79,36","1135190,00"
2020-11-01,"2777,50","5,25","1047,78","1442,77","1878,61","973,88","1176,12","20,40","130,47","3,44","38,00","713,96","149,08","1470,00","4,75","13,18","42,11","1351743,00"
2020-10-01,"2367,10","5,23","927,71","1438,22","1877,59","914,77","1040,69","20,29","120,79","4,51","39,50","1,02","73,68","1452,73","24,37","57,68","0,06","1299128,00"
2020-09-01,"2512,50","5,42","938,14","1470,95","1880,71","905,86","1041,73","19,52","101,46","4,34","33,58","0,51","61,60","1450,00","14,10","35,41","0,03","1018856,00"
2020-08-01,"2219,60","5,67","921,55","1479,92","1876,96","866,94","877,14","19,07","67,41","5,48","31,86","0,28","61,07","1467,62","24,98","55,44","0,02","1035533,00"
2020-07-01,"2666,80","5,82","890,21","1486,92","1876,87","821,11","833,17","18,81","97,47","5,01","27,14","489,06","112,61","1575,00","17,56","46,84","29,26","961727,00"
2020-06-01,"3384,50","6,78","850,98","1451,36","1712,82","755,71","788,36","18,72","87,49","6,79","22,48","1330,85","213,22","1562,50","3,51","11,87","78,20","760433,00"
2020-05-01,"2804,70","6,02","799,83","1394,65","1588,02","684,78","738,26","19,39","114,49","4,65","19,90","553,14","107,34","1550,00","11,18","31,36","32,68","733189,00"
2020-04-01,"2933,10","5,50","758,96","1390,91","1527,27","679,98","732,10","20,28","154,20","5,02","13,36","0,27","36,32","1550,00","5,86","17,19","0,01","708326,00"
2020-03-01,"2653,90","6,24","796,67","1400,08","1412,91","747,80","730,00","20,85","173,99","5,12","36,77","0,00","55,81","1550,00","11,31","30,03","0,00","1037373,00"
2020-02-01,"2723,50","7,29","902,34","1364,56","1393,46","800,41","823,00","20,92","189,80","4,82","45,14","0,02","83,35","1550,00","12,20","33,23","0,00","1040121,00"
2020-01-01,"2630,00","8,43","941,46","1379,46","1492,61","873,66","840,33","20,87","186,60","4,41","40,32","5,22","78,91","1442,17","3,09","8,12","0,30","723727,00"
2019-12-01,"2715,20","7,62","924,50","1366,94","1457,89","820,59","805,16","20,64","176,68","5,03","35,43","297,65","104,09","1405,00","6,33","17,18","17,45",
2019-11-01,"2871,30","6,20","910,73","1360,93","1388,47","774,91","776,00","20,43","154,60","5,55","32,46","701,97","149,52","1430,00","6,71","19,26","41,55",
2019-10-01,"2409,90","5,55","908,67","1360,05","1458,53","770,80","776,00","19,62","129,30","5,84","33,65","2,11","67,59","1430,00","18,02","43,44","0,14",
2019-09-01,"2296,60","5,74","903,07","1385,38","1458,25","779,25","776,00","19,82","85,10","4,47","27,30","0,07","56,38","1430,00","13,71","31,49","0,04",
2019-08-01,"2231,80","6,04","877,48","1436,95","1457,89","793,21","776,00","18,81","72,04","4,32","35,49","3,51","59,51","1478,18","19,30","43,07","0,24",
2019-07-01,"2318,40","7,06","845,27","1496,12","1437,71","748,17","753,83","18,85","92,89","4,03","33,06","200,05","88,96","1507,61","23,89","55,39","11,80",
2019-06-01,"2143,00","7,37","840,01","1522,28","1391,97","742,89","725,00","18,84","95,26","5,68","33,47","679,15","143,82","1525,00","15,18","32,53","39,73",
2019-05-01,"2511,90","7,30","815,84","1511,52","1392,89","742,53","721,57","19,63","117,22","4,94","35,22","1049,27","195,22","1525,00","11,41","28,65","62,82",
2019-04-01,"2173,50","7,96","805,96","1505,38","1377,61","733,77","713,00","20,39","149,98","5,96","33,11","111,50","78,11","1504,55","10,67","23,19","6,44",
2019-03-01,"2084,10","8,02","808,68","1476,02","1370,38","750,33","711,71","20,54","197,11","4,80","34,52","0,43","68,85","1458,33","23,28","48,52","0,00",
2019-02-01,"2053,20","6,73","829,70","1472,28","1370,06","772,82","700,00","20,74","177,61","4,06","32,40","33,28","76,23","1466,25","27,93","57,36","1,77",
2019-01-01,"2669,30","7,48","859,73","1486,35","1379,77","747,79","688,13","20,47","197,02","5,09","31,89","302,45","116,22","1475,00","7,44","19,85","16,95",
2018-12-01,"2667,80","6,77","827,02","1480,06","1434,58","727,88","703,00","20,28","173,74","6,59","31,93","1034,95","188,84","1475,00","4,32","11,51","60,36",
2018-11-01,"1963,70","6,69","840,39","1479,22","1438,26","729,22","706,09","20,14","143,96","6,77","29,17","868,17","171,23","1475,00","8,46","16,62","46,20",
2018-10-01,"2097,00","7,09","850,55","1485,36","1433,63","752,37","718,04","19,99","136,67","6,49","29,57","6,60","62,20","1475,00","10,24","21,47","0,29",
2018-09-01,"1703,50","7,34","821,47","1492,69","1442,29","754,05","733,95","19,53","94,29","6,92","22,93","0,81","49,96","1475,00","37,98","64,70","0,00",
2018-08-01,"1832,50","6,66","853,67","1475,40","1477,10","761,82","763,23","18,18","86,52","6,57","24,52","1,91","52,91","1475,00","22,65","41,51","0,08",
2018-07-01,"1417,10","6,98","848,61","1496,33","1477,10","780,45","780,05","18,39","76,70","6,71","27,92","62,09","55,36","1475,00","44,29","62,77","3,36",
2018-06-01,"1397,90","7,89","838,02","1494,49","1461,87","788,57","775,00","17,95","86,75","5,32","28,22","567,30","121,00","1475,00","23,58","32,96","36,36",
2018-05-01,"2713,90","9,00","811,49","1513,28","1444,03","793,25","801,32","19,70","112,37","6,55","30,89","1646,51","257,82","1496,74","3,79","10,27","100,00",
2018-04-01,"2609,80","8,88","793,31","1577,89","1444,03","831,85","799,33","20,20","136,83","7,79","32,31","1096,11","194,71","1576,19","13,59","35,47","64,31",
2018-03-01,"2768,60","8,51","800,24","1604,08","1435,63","836,68","800,91","20,28","191,18","7,03","37,33","23,09","73,11","1600,00","8,49","23,51","1,15",
2018-02-01,"2864,90","7,28","827,48","1605,89","1433,00","843,56","806,00","20,29","174,74","7,06","36,52","76,95","75,83","1600,00","16,31","46,73","3,84",
2018-01-01,"3072,60","7,19","848,38","1596,54","1433,00","870,50","799,04","20,11","183,47","5,71","38,77","688,41","150,90","1576,09","2,28","7,01","40,04",
2017-12-01,"2416,90","6,32","901,97","1476,70","1510,17","867,19","800,76","20,20","156,72","3,80","36,80","0,00","56,08","1504,76","2,40","5,80","0,00",
2017-11-01,"2567,50","6,24","962,98","1385,62","1502,29","886,77","809,86","20,19","143,57","3,40","35,95","6,36","56,53","1392,05","5,18","13,30","0,34",
2017-10-01,"2049,30","6,97","897,25","1379,14","1481,11","880,60","804,82","20,13","126,02","3,70","30,89","0,55","44,87","1375,00","11,15","22,85","0,03",
2017-09-01,"1839,00","7,03","872,87","1406,10","1504,65","889,44","822,24","19,39","98,07","4,30","27,04","0,06","35,28","1375,00","16,37","30,11","0,10",
2017-08-01,"1911,70","7,46","875,36","1386,11","1510,17","861,72","815,74","18,88","80,70","4,20","29,19","1,68","39,57","1303,26","16,79","32,09","0,16",
2017-07-01,"1519,80","8,04","905,99","1355,22","1496,94","835,60","793,00","18,58","71,26","4,10","29,51","180,94","61,42","1250,00","28,99","44,06","10,11",
2017-06-01,"1669,20","8,10","847,47","1332,77","1463,07","832,95","794,36","18,86","91,76","4,30","31,79","668,46","128,23","1279,55","17,39","29,03","38,69",
2017-05-01,"2196,30","8,02","842,05","1330,30","1453,05","825,06","795,00","19,93","118,47","4,20","33,67","1215,36","197,74","1300,00","11,09","24,35","70,43",
2017-04-01,"1706,30","7,44","839,33","1297,58","1421,40","794,04","797,67","20,57","151,86","4,00","37,13","382,66","101,33","1300,00","27,29","46,57","21,33",
2017-03-01,"2577,30","7,20","847,32","1305,67","1398,98","814,94","835,17","21,08","210,52","3,80","37,85","59,74","68,16","1300,00","9,91","25,53","3,19",
2017-02-01,"2577,20","7,88","874,38","1350,87","1359,90","839,60","873,00","21,01","188,64","3,50","38,00","34,00","64,45","1352,50","9,68","24,96","1,88",
2017-01-01,"2098,00","8,64","890,82","1397,52","1427,78","876,85","873,00","20,99","187,14","3,70","35,35","615,68","130,79","1490,00","14,84","31,14","35,81",
2016-12-01,"4192,40","7,86","930,43","1423,35","1439,30","916,70","873,00","20,62","164,92","4,50","34,78","937,92","169,28","1540,91","3,20","13,44","55,40",
2016-11-01,"3337,00","7,32","918,26","1459,81","1433,00","885,11","873,00","20,62","81,72","4,30","35,35","428,60","104,01","1545,46","2,95","9,85","25,30",
2016-10-01,"2448,70","7,21","914,14","1487,98","1433,00","861,26","873,00","20,40","127,05","4,20","36,02","0,00","51,24","1575,00","11,27","27,60","0,00",
2016-09-01,"2529,80","6,67","849,65","1536,80","1433,00","837,21","865,73","19,54","98,70","4,20","34,03","0,00","50,37","1595,46","11,33","28,66","0,00",
2016-08-01,"2842,90","7,06","817,52","1539,99","1433,00","824,42","830,35","19,28","69,05","3,80","36,44","28,27","66,49","1632,61","9,47","26,93","1,63",
2016-07-01,"3131,80","8,01","767,83","1493,28","1415,37","796,67","832,86","18,82","104,44","4,10","36,81","618,87","121,45","1600,00","2,79","8,74","36,46",
2016-06-01,"3261,80","7,67","793,48","1517,12","1365,86","799,91","860,23","18,66","69,65","3,90","35,49","369,12","84,35","1663,64","5,72","18,66","21,51",
2016-05-01,"3173,40","7,27","805,59","1500,81","1322,77","795,64","881,00","19,77","97,48","4,30","37,61","63,76","51,98","1577,27","6,58","20,88","3,52",
2016-04-01,"2698,60","7,11","808,51","1474,33","1314,38","794,13","875,95","20,54","153,15","4,20","39,22","19,52","50,41","1497,62","13,70","36,98","0,99",
2016-03-01,"2679,00","6,91","766,26","1443,58","1300,73","765,61","859,19","21,15","203,64","4,25","41,77","0,00","49,64","1464,13","14,17","37,97","0,00",
2016-02-01,"3212,60","6,14","779,88","1511,99","1317,26","767,24","898,19","21,38","290,86","4,20","37,42","0,21","49,35","1526,19","6,50","20,87","0,02",
2016-01-01,"2684,10","6,45","781,35","1498,60","1359,90","736,03","885,35","21,79","95,85","3,80","39,57","266,47","92,00","1617,14","7,36","19,76","15,48",
2015-12-01,"3760,70","5,79","820,94","1536,52","1446,03","765,70","898,18","21,06","150,77","3,50","39,27","514,41","120,47","1706,09","4,40","16,56","29,35",
2015-11-01,"2750,80","5,02","799,62","1517,92","1413,16","727,34","915,24","21,02","110,81","3,20","32,85","301,62","84,37","1730,95","5,20","14,30","16,18",
2015-10-01,"3195,20","5,02","809,13","1520,37","1399,94","743,30","961,59","20,71","81,17","3,50","33,69","0,50","49,54","1611,36","5,28","16,87","0,04",
2015-09-01,"2260,40","5,03","771,69","1471,88","1399,94","720,40","896,82","20,82","73,74","3,40","31,02","0,51","41,68","1531,82","21,36","48,29","0,02",
2015-08-01,"2116,10","5,45","753,56","1466,01","1392,06","728,33","894,75","19,75","74,89","3,30","32,49","3,98","40,15","1492,86","24,84","52,57","0,22",
2015-07-01,"2338,50","5,29","809,98","1440,43","1388,91","752,32","917,39","18,93","100,21","3,70","32,10","129,85","59,76","1501,09","15,73","36,80","7,21",
2015-06-01,"2311,30","5,16","841,79","1547,16","1365,86","788,21","927,95","19,61","77,93","3,80","30,90","334,00","84,72","1590,91","14,88","34,38","19,14",
2015-05-01,"3354,90","5,12","769,95","1619,84","1344,82","785,13","916,05","20,11","141,71","3,60","31,61","937,64","157,45","1676,19","2,66","8,92","53,47",
2015-04-01,"3134,10","5,12","747,72","1569,57","1344,82","747,74","833,50","20,21","182,29","3,90","37,24","1375,83","220,27","1863,64","3,31","10,38","77,22",
2015-03-01,"3229,30","5,14","751,16","1570,53","1344,82","749,93","804,55","20,52","208,08","3,30","41,09","18,15","61,26","1900,00","2,84","9,18","0,92",
2015-02-01,"3419,10","5,58","762,51","1677,34","1344,82","762,61","825,00","20,57","199,30","3,10","36,09","0,00","60,88","1985,00","2,53","8,66","0,00",
2015-01-01,"2677,80","5,95","777,72","1712,65","1350,33","796,58","870,71","20,01","168,44","3,70","38,78","0,00","65,54","2143,18","15,73","42,11","0,00",
2014-12-01,"3294,60","6,15","814,81","1795,13","1372,88","814,55","900,95","20,24","178,17","2,95","39,36","0,00","66,00","2291,30","5,20","17,13","0,00",
2014-11-01,"2586,80","5,75","841,33","1806,34","1388,91","825,98","922,75","20,30","133,13","2,80","36,85","0,00","56,64","2095,00","12,82","33,16","0,00",
2014-10-01,"3114,10","5,37","859,11","1696,44","1388,91","833,03","888,26","19,95","126,06","2,90","35,47","0,00","54,26","1853,91","3,99","12,41","0,00",
2014-09-01,"2316,00","5,49","836,46","1678,85","1388,91","839,82","834,09","19,60","88,39","3,31","29,28","1,23","40,20","1721,36","10,03","23,23","0,06",
2014-08-01,"2318,20","5,93","851,75","1729,32","1388,91","861,77","853,75","18,84","78,01","3,40","31,40","20,31","44,77","1796,19","22,29","51,66","1,12",
2014-07-01,"2530,30","6,39","892,08","1734,13","1373,38","897,43","908,04","18,32","80,11","3,50","34,51","400,28","95,60","1800,00","7,99","20,22","22,51",
2014-06-01,"2093,50","6,19","948,33","1720,67","1366,87","925,82","942,38","19,43","92,19","3,70","30,87","590,88","120,33","1775,24","20,69","43,31","34,54",
2014-05-01,"3682,80","7,07","954,94","1632,73","1366,87","961,81","951,50","19,81","101,16","3,40","31,01","675,65","127,85","1620,91","4,97","18,32","41,02",
2014-04-01,"2568,30","7,56","1011,42","1629,20","1366,87","1001,69","952,25","19,78","177,84","3,30","36,00","337,77","90,46","1580,00","6,25","16,06","19,65",
2014-03-01,"2435,20","7,43","1009,95","1651,20","1366,87","996,67","984,76","20,07","199,37","3,20","35,29","10,05","52,03","1560,48","25,14","61,23","0,56",
2014-02-01,"2395,50","7,79","971,77","1557,26","1409,80","970,96","953,00","20,07","151,93","3,10","32,11","0,00","69,01","1503,00","17,25","41,33","0,00",
2014-01-01,"2138,80","8,06","948,01","1536,47","1560,64","942,10","951,82","20,38","164,90","2,90","32,44","219,28","85,69","1444,35","26,82","57,35","13,72",
2013-12-01,"2735,00","7,53","1007,11","1552,25","1697,56","990,52","996,00","20,45","154,82","3,60","36,69","1053,93","193,00","1426,14","4,01","10,96","61,90",
2013-11-01,"3504,20","6,38","1021,70","1614,74","1754,88","989,83","1004,05","19,95","151,65","4,13","34,95","1048,52","194,11","1443,33","5,29","18,54","60,76",
2013-10-01,"2610,30","6,10","1010,85","1650,81","1764,66","990,96","1008,48","19,50","147,57","3,03","31,20","5,55","63,88","1416,96","20,82","54,34","0,11",
2013-09-01,"2521,90","5,81","983,52","1668,63","1797,87","1019,72","1005,71","19,37","91,72","3,96","29,80","10,92","61,93","1443,81","14,91","37,61","0,12",
2013-08-01,"2435,10","6,96","993,85","1714,40","1807,79","994,65","1111,67","18,07","83,40","4,82","24,57","80,35","61,28","1570,00","23,19","56,46","3,98",
2013-07-01,"2740,60","7,35","1008,78","1719,92","1816,31","990,31","1210,87","17,48","79,67","5,05","27,79","291,52","89,68","1577,83","16,78","45,98","16,74",
2013-06-01,"3470,70","6,88","1147,34","1785,85","1807,79","1037,75","1245,25","18,26","117,57","4,32","23,06","1054,94","172,18","1690,00","2,61","9,08","63,70",
2013-05-01,"3260,80","7,36","1116,66","1823,40","1780,73","1073,20","1227,73","19,05","112,81","3,49","24,57","814,89","142,38","1800,00","3,85","12,55","47,73",
